N,P,K,temperature,humidity,ph,rainfall,label,youtube link
63,34,399,25.3230442,59.879526,7.3806,368.83705,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
113,40,513,29.8886312,54.617623,6.757,352.35337,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
108,44,509,27.2839151,57.933964,6.487363,357.07995,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
80,52,515,29.1933156,51.421706,7.481005,392.23862,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
65,45,481,36.9283654,65.43905,7.443568,361.88113,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
74,58,566,33.2020958,58.227251,6.528192,394.99673,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
95,36,572,25.0419022,60.083822,7.355194,310.15712,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
99,58,486,28.9083832,55.663044,7.481622,387.17997,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
116,44,381,34.3284203,54.385483,6.423296,388.40521,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
107,54,575,37.8927506,69.329306,6.692808,357.406,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
119,47,533,25.9762465,52.552839,7.253212,365.52202,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
110,33,488,39.3123412,66.805352,6.163221,303.16691,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
88,59,564,34.6511711,66.587376,7.262927,328.10355,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
85,31,550,35.3628446,69.12424,7.23753,317.78258,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
83,38,532,30.8826055,52.96285,6.238704,359.0873,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
115,36,375,28.9042927,67.159975,6.590606,347.5458,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
119,59,542,35.5223378,63.478537,6.154514,329.41365,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
70,36,387,28.7249437,58.686557,6.033076,382.68689,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
105,39,446,31.302761,63.92221,6.997022,358.57929,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
99,57,307,26.0586543,65.177253,6.878346,330.39635,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
62,55,336,28.7044073,67.292113,6.9133,395.53352,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
63,57,494,28.5530003,53.169323,7.30056,346.21478,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
63,36,417,28.0159072,61.758636,7.068954,359.59474,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
87,47,399,28.4657305,51.393766,6.576611,391.38918,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
107,59,478,28.7864836,50.223316,7.390581,358.35991,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
82,32,315,34.6326681,63.545782,6.904465,367.48472,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
72,51,486,35.6970822,61.875398,7.22506,357.40312,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
81,50,406,37.8755124,50.350614,6.745704,377.34985,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
104,41,331,33.0833784,52.942655,6.982964,322.44368,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
76,54,546,36.0498095,53.820459,6.946141,325.93145,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
81,39,559,27.8583457,52.832481,6.310294,346.03684,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
85,34,306,33.5160207,62.271297,7.124185,332.01902,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
101,32,413,32.0633177,59.961503,7.151589,379.76404,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
74,42,571,30.8561461,56.214106,7.034177,393.96586,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
61,36,572,38.8370532,63.230905,6.771415,317.61061,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
93,38,462,25.1009807,68.815242,6.541001,324.55715,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
78,33,500,34.5396563,55.825031,6.824538,317.50731,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
62,55,540,32.1941963,66.575768,7.111819,311.5331,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
78,40,416,27.0695439,62.241815,6.927763,345.99245,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
88,47,486,37.5283833,63.568377,6.992442,329.68043,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
70,30,509,25.185596,66.983028,6.622448,323.41637,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
93,53,468,25.4059149,64.172028,6.684411,348.91059,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
96,58,511,36.5703386,54.630339,6.383153,328.40127,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
70,47,403,37.146882,61.447547,7.075861,304.52987,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
64,46,460,39.6060181,68.126257,6.624431,387.50605,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
80,50,466,34.78979,56.893034,7.078056,326.13814,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
60,50,426,29.6146739,57.612055,7.342938,331.0199,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
79,48,492,37.5118361,66.204047,6.790045,334.7281,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
103,37,572,39.4309165,55.064479,6.637221,373.99263,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
63,53,482,27.6683939,69.705715,7.264215,319.79621,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
105,49,448,36.0670786,52.751149,7.108886,313.68922,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
99,44,499,39.6236699,59.757298,6.095221,310.55987,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
85,42,313,35.0111887,61.272543,6.210434,366.27744,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
89,50,521,28.5015563,63.5943,7.252589,343.04289,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
115,35,403,31.5955556,53.010192,7.080651,363.26413,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
71,52,310,30.9901481,55.696705,6.199564,320.14691,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
106,32,492,33.2398553,55.049413,7.477204,375.5594,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
110,36,359,33.6328829,60.475622,6.346078,339.91457,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
83,59,364,38.7597957,64.675049,6.699096,336.17491,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
86,49,410,32.9192562,58.260599,6.514493,334.62597,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
65,37,338,33.5317315,66.948288,6.752782,336.65646,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
67,55,326,37.7621969,51.738909,6.351732,350.92569,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
109,48,430,37.7334949,65.980174,6.560786,397.53977,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
72,33,339,26.2004844,53.871831,6.521975,312.98351,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
66,54,311,32.4361942,67.94195,7.498204,306.75621,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
67,35,439,25.2271346,58.796407,6.618427,313.17506,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
77,34,547,28.6760297,58.878221,6.502741,363.8251,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
73,38,363,29.0794878,52.327428,6.525167,317.31143,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
93,54,515,27.3242855,64.022809,7.298738,352.28311,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
74,44,371,29.4627456,54.420745,6.179374,351.42265,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
117,59,367,26.3194051,66.964762,7.478007,349.34082,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
84,39,357,37.7477076,58.514219,7.168633,386.19471,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
107,47,599,34.2966279,52.115624,6.763479,385.13764,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
118,44,574,37.8857134,64.106728,7.166031,347.45838,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
87,38,511,33.2140012,52.617995,6.839805,389.24402,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
89,40,445,27.3206288,62.143557,7.341119,373.48021,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
94,43,385,33.9637109,50.20239,7.249975,394.44764,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
119,37,378,28.6952011,59.016418,7.460578,351.94183,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
119,39,507,34.2635258,52.458377,6.278426,320.49401,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
107,50,390,29.8867438,55.784797,7.071552,320.93893,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
99,52,496,26.7452034,57.923946,6.217773,393.92296,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
69,51,343,31.0660369,67.972362,6.420908,379.20435,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
74,46,408,38.7779797,58.64382,6.78705,311.96331,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
98,54,457,32.9176603,64.065068,7.38113,374.06223,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
90,33,378,38.716612,62.938637,6.575584,301.28849,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
94,56,409,26.4311535,58.399266,6.919473,389.80021,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
107,31,356,29.9674166,64.928749,6.484235,344.07105,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
77,46,390,35.1618517,66.194113,6.344215,361.66761,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
109,36,324,29.4752897,59.930719,6.630541,350.52918,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
107,58,309,28.7318898,51.931387,6.31156,364.58305,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
88,41,383,38.4584324,58.166634,7.437985,367.66532,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
86,42,436,39.0649786,52.39404,7.252957,342.78233,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
92,33,332,34.8429986,53.295732,7.141156,396.032,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
66,51,330,29.3278896,69.701409,6.224109,317.11035,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
85,53,397,33.8496581,61.924374,6.054226,392.16105,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
107,52,419,25.6997302,50.986702,7.202052,370.5971,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
102,58,351,34.0638425,60.541519,7.401272,336.85494,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
95,49,446,38.261049,66.780586,7.048231,375.34079,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
119,45,345,27.8569263,62.01797,6.192605,345.98562,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
96,44,505,38.7986991,69.506921,7.314029,389.15412,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
103,34,360,36.7681842,63.532498,7.091612,354.19882,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
111,50,377,35.1318207,54.184022,6.213178,375.31935,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
106,42,378,28.2257035,50.55134,7.214895,339.77394,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
107,59,310,27.6172768,57.213726,6.545908,362.078,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
95,37,583,36.1526605,66.630633,6.373987,357.23863,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
113,44,378,26.2027176,65.392701,6.088593,300.54977,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
118,52,489,26.3454706,62.32832,6.097252,369.63625,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
98,58,485,27.880989,67.100413,6.625214,316.97515,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
61,33,358,31.5988791,60.644581,6.304443,396.94288,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
115,53,315,28.7004365,58.277414,6.271586,334.94524,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
84,47,410,31.6205274,61.27368,6.284927,368.46947,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
113,38,527,34.4440723,51.324786,7.401481,377.53003,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
106,38,507,33.6126894,50.455611,7.09538,366.90675,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
111,41,364,26.2242815,66.856125,6.60083,366.82529,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
60,34,301,30.555247,68.239717,6.820466,344.51993,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
100,54,428,37.8412311,56.330835,6.933476,360.16441,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
85,55,485,31.2719236,53.834412,6.412408,309.4311,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
82,44,364,25.4014473,56.082805,6.133771,386.14739,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
72,40,333,36.6675919,56.817119,6.799503,336.36382,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
103,48,570,39.2680133,59.826415,6.691054,383.2273,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
113,42,412,37.8120444,56.588059,7.333998,335.07703,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
63,36,396,25.8763876,59.494106,7.388705,310.80742,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
82,46,420,30.9243365,57.184463,7.222591,348.008,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
72,32,579,38.0864373,69.703094,7.405692,376.59458,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
82,57,330,28.3039701,63.827376,6.752658,371.61954,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
106,53,391,34.9248157,52.76518,7.130501,329.54993,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
99,44,337,37.8364784,58.868895,6.199422,331.12571,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
95,53,428,29.8153757,69.184339,6.733305,363.16082,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
107,31,485,37.7723188,64.461312,6.529351,365.35541,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
92,47,410,25.8762171,53.904202,6.689698,346.52667,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
115,39,471,34.44547,53.827933,6.007544,304.83424,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
77,44,599,32.1506803,64.741011,6.521593,330.74767,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
106,51,540,39.339951,66.800577,6.094216,378.38605,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
66,43,487,30.3104467,64.869459,7.487153,389.84263,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
119,37,499,33.1441092,63.078804,6.913807,378.62414,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
113,47,565,39.734693,64.864663,6.626098,334.35855,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
110,31,444,30.064817,62.597935,7.493102,370.88151,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
72,52,399,34.0929222,64.397251,6.006778,350.35412,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
104,59,306,39.7613013,59.191748,6.962503,336.09254,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
119,56,355,28.9875854,67.886559,6.107623,333.14052,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
98,52,483,37.8730228,54.441697,6.946783,337.65731,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
64,58,552,26.1667171,57.571486,7.063927,376.43829,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
101,58,570,31.4067891,61.363301,6.792501,329.11925,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
89,42,357,25.7367087,58.604248,6.031271,369.27778,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
74,43,464,26.075755,52.205275,6.479887,370.69707,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
81,45,592,29.1023744,67.790066,6.910972,398.91149,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
80,49,460,39.3297736,58.944601,7.051806,340.99681,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
63,34,437,30.4730127,52.040524,6.468738,331.01521,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
85,40,593,31.1053794,65.803606,7.293842,326.05275,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
65,45,490,27.5434406,65.940698,7.038025,371.88857,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
115,33,467,26.268505,60.57673,6.664302,319.30796,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
94,32,500,26.3742597,57.626407,6.872253,325.00259,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
64,59,432,35.0123421,67.974232,7.316982,344.02761,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
95,56,380,39.1697372,54.274878,6.191009,328.72037,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
117,41,436,33.2409846,63.609024,6.868707,348.75915,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
69,53,429,33.7332696,66.528971,6.501472,322.47343,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
106,57,458,29.8677754,54.55315,6.494596,357.95667,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
82,49,335,39.5032652,67.481934,6.252639,300.43667,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
63,34,599,34.9922311,52.466677,7.082672,337.42265,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
74,40,477,27.2676588,58.119629,6.888236,375.18797,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
86,36,393,30.8145847,66.369244,6.356321,394.82208,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
116,46,508,25.9954538,51.215495,6.668333,396.39981,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
61,58,356,39.8324364,65.867068,7.298367,396.79307,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
112,54,329,36.0338299,62.036339,7.077487,350.15215,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
66,32,346,29.3639411,54.19029,6.145667,333.81963,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
116,36,577,30.6028637,67.150939,6.698695,382.78642,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
89,34,476,26.1489286,69.481143,7.010855,376.6197,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
86,56,537,26.4473764,52.30983,6.007965,352.74166,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
108,40,396,32.9979619,52.182171,6.691589,321.25834,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
98,53,421,37.6264927,67.214202,6.667243,386.65341,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
118,49,577,34.6771999,67.99613,6.486143,368.02989,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
66,44,478,38.8323025,60.250274,6.919553,371.34684,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
95,30,449,39.8670963,53.838266,6.463216,399.04879,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
86,43,327,39.3835899,63.994672,6.761514,335.70557,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
95,40,578,27.7819587,57.711759,7.172342,367.00659,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
60,40,466,35.7987916,63.534223,6.465347,358.66674,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
91,36,344,30.4337991,54.136146,6.378296,399.39111,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
101,32,344,25.0865623,61.228301,7.431756,395.97608,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
94,59,569,28.3612933,66.458071,6.308715,343.88041,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
76,43,556,31.2402428,64.045494,6.914256,304.16688,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
105,32,587,25.7930961,69.40383,7.104977,373.11806,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
66,38,504,26.7265423,59.791849,6.207124,362.08886,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
93,44,579,29.2425685,53.859294,6.487973,354.99324,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
63,30,384,29.6607403,68.743711,6.595686,317.54121,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
64,47,401,30.8307566,60.494866,6.260148,337.72078,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
115,36,514,25.6944135,56.506125,6.457104,320.84185,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
83,50,425,33.4024505,56.88721,7.006021,303.06776,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
102,58,455,26.9285496,62.091912,6.871965,304.40704,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
79,50,484,25.3972167,61.972631,6.816532,380.04999,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
61,30,471,38.7394785,64.588554,6.420638,327.52955,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
79,39,340,36.7056224,63.05494,6.75954,370.29721,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
75,53,406,33.0986762,57.243568,6.260617,372.30224,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
117,59,380,38.3548351,60.711339,6.317821,386.78908,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
116,57,521,35.8425142,68.132216,6.001422,353.25121,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
106,58,566,36.1088021,55.518624,6.081388,339.53947,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
114,47,480,28.0122953,57.505145,6.970459,386.88157,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
62,42,384,30.8770156,50.187252,7.34748,342.75543,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
73,30,467,35.0785415,53.596852,6.72491,306.8031,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
69,40,511,38.1864988,57.612251,6.890739,370.82367,Jowar,https://youtu.be/M2srxu_LSBA?si=i_i4hzqjbzUO2gMn
